Module	Section	Sample Name	Source
featureCounts	all_sections	CO2_4_g10_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/109/CO2_4_g10_r3.featureCounts.txt.summary
featureCounts	all_sections	CO2_4_g0_r4	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/93/CO2_4_g0_r4.featureCounts.txt.summary
featureCounts	all_sections	CO2_30_g0_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/87/CO2_30_g0_r1.featureCounts.txt.summary
featureCounts	all_sections	CO2_4_g8_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/102/CO2_4_g8_r2.featureCounts.txt.summary
featureCounts	all_sections	CO2_4_g10_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/111/CO2_4_g10_r2.featureCounts.txt.summary
featureCounts	all_sections	CO2_30_g0_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/88/CO2_30_g0_r2.featureCounts.txt.summary
featureCounts	all_sections	CO2_4_g4_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/97/CO2_4_g4_r3.featureCounts.txt.summary
featureCounts	all_sections	CO2_4_g10_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/104/CO2_4_g10_r1.featureCounts.txt.summary
featureCounts	all_sections	CO2_4_g4_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/91/CO2_4_g4_r2.featureCounts.txt.summary
featureCounts	all_sections	CO2_30_g10_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/114/CO2_30_g10_r2.featureCounts.txt.summary
featureCounts	all_sections	CO2_30_g4_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/98/CO2_30_g4_r3.featureCounts.txt.summary
featureCounts	all_sections	CO2_30_g8_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/107/CO2_30_g8_r2.featureCounts.txt.summary
featureCounts	all_sections	CO2_30_g4_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/96/CO2_30_g4_r1.featureCounts.txt.summary
featureCounts	all_sections	CO2_4_g8_r4	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/105/CO2_4_g8_r4.featureCounts.txt.summary
featureCounts	all_sections	CO2_30_g8_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/108/CO2_30_g8_r3.featureCounts.txt.summary
featureCounts	all_sections	CO2_4_g4_r4	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/99/CO2_4_g4_r4.featureCounts.txt.summary
featureCounts	all_sections	CO2_4_g8_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/103/CO2_4_g8_r3.featureCounts.txt.summary
featureCounts	all_sections	CO2_30_g4_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/100/CO2_30_g4_r2.featureCounts.txt.summary
Cutadapt	all_sections	CO2_4_g0_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/6/CO2_4_g0_r1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g0_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/8/CO2_4_g0_r2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g8_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/19/CO2_4_g8_r3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g10_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/20/CO2_4_g10_r1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g0_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/4/CO2_30_g0_r2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g8_r4	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/21/CO2_4_g8_r4.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g4_r4	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/15/CO2_4_g4_r4.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g10_r4	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/29/CO2_4_g10_r4.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g10_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/27/CO2_4_g10_r2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g8_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/22/CO2_30_g8_r1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g0_r4	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/9/CO2_4_g0_r4.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g8_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/24/CO2_30_g8_r3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g0_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/3/CO2_30_g0_r1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g4_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/12/CO2_30_g4_r1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g8_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/23/CO2_30_g8_r2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g10_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/28/CO2_30_g10_r3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g8_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/17/CO2_4_g8_r1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g0_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/5/CO2_4_g0_r3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g10_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/30/CO2_30_g10_r2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g8_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/18/CO2_4_g8_r2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g4_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/14/CO2_30_g4_r3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g0_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/10/CO2_30_g0_r3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g10_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/25/CO2_4_g10_r3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g4_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/7/CO2_4_g4_r2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g4_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/13/CO2_4_g4_r3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_4_g4_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/11/CO2_4_g4_r1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g4_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/16/CO2_30_g4_r2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CO2_30_g10_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/26/CO2_30_g10_r1.fastq.gz_trimming_report.txt
FastQC	all_sections	CO2_30_g8_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/78/CO2_30_g8_r1_fastqc.zip
FastQC	all_sections	CO2_4_g10_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/81/CO2_4_g10_r3_fastqc.zip
FastQC	all_sections	CO2_4_g4_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/41/CO2_4_g4_r3_fastqc.zip
FastQC	all_sections	CO2_4_g10_r4	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/85/CO2_4_g10_r4_fastqc.zip
FastQC	all_sections	CO2_4_g0_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/34/CO2_4_g0_r1_fastqc.zip
FastQC	all_sections	CO2_4_g8_r4	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/77/CO2_4_g8_r4_fastqc.zip
FastQC	all_sections	CO2_30_g10_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/58/CO2_30_g10_r2_fastqc.zip
FastQC	all_sections	CO2_30_g0_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/66/CO2_30_g0_r3_fastqc.zip
FastQC	all_sections	CO2_4_g0_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/64/CO2_4_g0_r2_fastqc.zip
FastQC	all_sections	CO2_30_g10_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/54/CO2_30_g10_r1_fastqc.zip
FastQC	all_sections	CO2_4_g4_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/63/CO2_4_g4_r2_fastqc.zip
FastQC	all_sections	CO2_4_g10_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/76/CO2_4_g10_r1_fastqc.zip
FastQC	all_sections	CO2_30_g0_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/32/CO2_30_g0_r2_fastqc.zip
FastQC	all_sections	CO2_30_g8_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/80/CO2_30_g8_r3_fastqc.zip
FastQC	all_sections	CO2_4_g0_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/61/CO2_4_g0_r3_fastqc.zip
FastQC	all_sections	CO2_30_g4_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/68/CO2_30_g4_r1_fastqc.zip
FastQC	all_sections	CO2_30_g8_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/79/CO2_30_g8_r2_fastqc.zip
FastQC	all_sections	CO2_4_g8_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/46/CO2_4_g8_r2_fastqc.zip
FastQC	all_sections	CO2_4_g4_r4	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/43/CO2_4_g4_r4_fastqc.zip
FastQC	all_sections	CO2_30_g4_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/42/CO2_30_g4_r3_fastqc.zip
FastQC	all_sections	CO2_4_g8_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/47/CO2_4_g8_r3_fastqc.zip
FastQC	all_sections	CO2_30_g0_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/59/CO2_30_g0_r1_fastqc.zip
FastQC	all_sections	CO2_4_g10_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/83/CO2_4_g10_r2_fastqc.zip
FastQC	all_sections	CO2_30_g10_r3	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/56/CO2_30_g10_r3_fastqc.zip
FastQC	all_sections	CO2_30_g4_r2	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/72/CO2_30_g4_r2_fastqc.zip
FastQC	all_sections	CO2_4_g4_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/39/CO2_4_g4_r1_fastqc.zip
FastQC	all_sections	CO2_4_g0_r4	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/37/CO2_4_g0_r4_fastqc.zip
FastQC	all_sections	CO2_4_g8_r1	/home/ute/Documents/bioinformatic_analyses/2024-01_Elena_CO2_CRISPRi/my_github/work/31/8275d48157d5ac51f236f86ca5e93a/45/CO2_4_g8_r1_fastqc.zip
