"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"syn00240","syn00240","Pyrimidine metabolism - Synechocystis sp. PCC 6803",26,-0.804055833454447,-1.39287707960821,0.000490984339427417,0.0029459060365645,0.001644445155977,443,"tags=46%, list=9%, signal=42%","sll1018/slr0185/sll1498/sll0144/slr0591/slr0379/sll0838/sll1443/sll1635/sll1258/sll0370/slr1164"
"syn00195","syn00195","Photosynthesis - Synechocystis sp. PCC 6803",63,-0.718894645631647,-1.27562263604506,0.000572431595224954,0.00314837377373725,0.00175746542393626,1110,"tags=59%, list=22%, signal=47%","smr0006/slr1185/ssl0020/slr0906/ssl2615/smr0007/sll1323/sll1326/slr0737/slr1835/sll0258/sml0001/sll1322/ssr3451/ssl2598/smr0010/sll1324/sll1281/slr0342/sll0427/slr1645/slr0927/sll1325/sml0004/smr0008/slr1643/slr1834/sll1317/ssl0563/slr1329/slr0343/sll1327/sll1316/sll0849/sll0851/sml0005/slr1330"
"syn01210","syn01210","2-Oxocarboxylic acid metabolism - Synechocystis sp. PCC 6803",26,-0.793319573605946,-1.37427850766645,0.000848889933897929,0.00396944436162029,0.00221579828798581,816,"tags=77%, list=16%, signal=65%","slr0549/slr1289/sll0402/slr1022/slr1096/slr0032/sll1363/slr0186/slr1934/slr2088/sll0401/slr1898/sll1721/sll0065/sll1444/sll1470/slr0452/slr1517/slr0657/sll1841"
"syn00620","syn00620","Pyruvate metabolism - Synechocystis sp. PCC 6803",29,-0.776977145140802,-1.35077574593809,0.000876421235400981,0.00396944436162029,0.00221579828798581,582,"tags=38%, list=11%, signal=34%","sll0728/slr1096/sll0053/slr0186/slr1934/slr0435/sll1721/sll0920/sll1275/sll0336/sll1841"
"syn00860","syn00860","Porphyrin metabolism - Synechocystis sp. PCC 6803",54,-0.720684487194962,-1.272460351372,0.000902146445822794,0.00396944436162029,0.00221579828798581,982,"tags=56%, list=19%, signal=45%","slr1879/sll0378/sll1501/sll0916/slr0239/sll0166/sll0017/slr0525/slr1538/slr0969/slr0839/slr0056/slr1784/slr0506/sll1214/sll0179/sll1890/slr1790/slr1030/sll0037/slr0116/slr1923/slr1887/slr1777/sll1184/slr1808/slr0536/sll1185/sll1994/slr1055"
"syn00290","syn00290","Valine, leucine and isoleucine biosynthesis - Synechocystis sp. PCC 6803",12,-0.867641390659994,-1.43271825604157,0.00136954674206479,0.00564938031101727,0.00315356157712288,456,"tags=75%, list=9%, signal=68%","slr0032/sll1363/slr0186/slr2088/sll0065/sll1444/sll1470/slr0452/slr1517"
"syn00010","syn00010","Glycolysis / Gluconeogenesis - Synechocystis sp. PCC 6803",29,-0.766631944362782,-1.33279060134895,0.00155860514242984,0.00605105525884527,0.00337778204241762,604,"tags=38%, list=12%, signal=34%","slr2094/sll1342/slr1096/slr0752/slr1934/slr1349/sll1721/sll1275/sll0018/sll1841/slr1945"
"syn00770","syn00770","Pantothenate and CoA biosynthesis - Synechocystis sp. PCC 6803",15,-0.841420016897478,-1.414432729783,0.00183138588092188,0.00671508156338023,0.00374845063346584,490,"tags=67%, list=10%, signal=60%","sll0892/sll0250/slr0032/slr0812/sll1363/slr0526/slr2088/sll0065/slr0495/slr0452"
"syn00680","syn00680","Methane metabolism - Synechocystis sp. PCC 6803",21,-0.791151712867837,-1.35738791945453,0.00348719398990257,0.0121134107017668,0.00676187200258117,604,"tags=38%, list=12%, signal=34%","slr2094/sll0992/slr0752/sll1908/sll0920/sll0018/sll1931/slr1945"
"syn03070","syn03070","Bacterial secretion system - Synechocystis sp. PCC 6803",14,-0.826888699376494,-1.37916267552345,0.00431793559207994,0.0142491874538638,0.00795409188014725,832,"tags=86%, list=16%, signal=72%","slr1471/slr0775/ssr3307/sll0616/ssl3335/slr1531/sll1814/slr2102/slr1046/slr0774/sll0194/ssl2823"
"syn03060","syn03060","Protein export - Synechocystis sp. PCC 6803",16,-0.811865140868392,-1.37385067173478,0.00456735116483488,0.0143545322323382,0.00801289678041207,832,"tags=81%, list=16%, signal=68%","slr1471/slr0775/ssr3307/slr1377/sll0616/ssl3335/slr1531/sll1814/slr2102/slr1046/slr0774/sll0194/ssl2823"
"syn00270","syn00270","Cysteine and methionine metabolism - Synechocystis sp. PCC 6803",20,-0.758378018333085,-1.29884271416781,0.0122913330604215,0.0368739991812644,0.0205835721107537,1002,"tags=65%, list=20%, signal=52%","slr1348/sll0712/slr1238/sll1234/slr0549/slr2059/slr0212/sll0402/sll0455/slr0032/slr1938/sll1908/slr0657"
"syn00900","syn00900","Terpenoid backbone biosynthesis - Synechocystis sp. PCC 6803",14,-0.802099146285797,-1.33781632940531,0.013132879496416,0.0376856542071067,0.0210366490789272,652,"tags=71%, list=13%, signal=62%","slr0348/sll1945/slr0951/slr0611/slr1542/slr0739/sll0506/slr2136/sll0711/sll0019"
"syn00550","syn00550","Peptidoglycan biosynthesis - Synechocystis sp. PCC 6803",18,-0.768587267674,-1.31152323177754,0.0152027406895314,0.0418075368962114,0.0233375405321754,1134,"tags=83%, list=22%, signal=65%","sll1833/slr1351/sll0034/slr0938/sll0657/slr1742/slr1874/slr1423/slr1424/sll2010/slr0528/sll0506/slr1656/sll0210/slr0017"
